TraceName,ExpName,ipc,precision,recall,Filter
821.gcc_s-lz4hc_0010-23B,bw3200_xpt,0.73648,94.08,13.44,1
821.gcc_s-lz4hc_0010-23B,bw3200_xpt_pythia,0.79901,60.22,0.47,1
821.gcc_s-lz4hc_0018-20B,bw3200_normal,0.88188,87.13,87.47,1
821.gcc_s-lz4hc_0018-20B,bw3200_normal_pythia,0.9596,75.75,57.04,1
821.gcc_s-lz4hc_0018-20B,bw3200_xpt,0.83989,95.31,10.55,1
821.gcc_s-lz4hc_0018-20B,bw3200_xpt_pythia,0.93298,57.68,0.63,1
821.gcc_s-lz4hc_0018-31B,bw3200_normal,0.86977,90.32,88.88,1
821.gcc_s-lz4hc_0018-31B,bw3200_normal_pythia,0.94479,78.29,61.67,1
821.gcc_s-lz4hc_0018-31B,bw3200_xpt,0.83237,96.51,12.49,1
821.gcc_s-lz4hc_0018-31B,bw3200_xpt_pythia,0.92389,71.59,2.23,1
821.gcc_s-unicodeobject_0006-1B,bw3200_normal,1.03161,93.71,96.58,1
821.gcc_s-unicodeobject_0006-1B,bw3200_normal_pythia,1.1096,78.15,54.33,1
821.gcc_s-unicodeobject_0006-1B,bw3200_xpt,0.99582,97.95,21.28,1
821.gcc_s-unicodeobject_0006-1B,bw3200_xpt_pythia,1.09667,60.65,1.01,1
821.gcc_s-unicodeobject_0015-26B,bw3200_normal,0.74837,85.69,75.77,1
821.gcc_s-unicodeobject_0015-26B,bw3200_normal_pythia,0.79092,74.85,46.42,1
821.gcc_s-unicodeobject_0015-26B,bw3200_xpt,0.73287,93.4,16.84,1
821.gcc_s-unicodeobject_0015-26B,bw3200_xpt_pythia,0.78248,64.99,1.15,1
822.palm_s-atmos-2602B,bw3200_normal,1.55246,100.0,100.0,1
822.palm_s-atmos-2602B,bw3200_normal_pythia,1.77055,77.39,43.52,1
822.palm_s-atmos-2602B,bw3200_xpt,1.50083,100.0,49.66,1
822.palm_s-atmos-2602B,bw3200_xpt_pythia,1.76585,44.9,8.3,1
822.palm_s-atmos-35579B,bw3200_normal,1.56089,100.0,100.0,1
822.palm_s-atmos-35579B,bw3200_normal_pythia,1.77703,77.35,42.84,1
822.palm_s-atmos-35579B,bw3200_xpt,1.50882,100.0,49.65,1
822.palm_s-atmos-35579B,bw3200_xpt_pythia,1.77215,45.22,8.52,1
822.palm_s-atmos-4359B,bw3200_normal,1.57871,100.0,100.0,1
822.palm_s-atmos-4359B,bw3200_normal_pythia,1.79615,77.53,43.53,1
822.palm_s-atmos-4359B,bw3200_xpt,1.52425,100.0,49.65,1
822.palm_s-atmos-4359B,bw3200_xpt_pythia,1.79108,45.42,8.67,1
822.palm_s-atmos-6227B,bw3200_normal,1.55742,100.0,100.0,1
822.palm_s-atmos-6227B,bw3200_normal_pythia,1.77193,77.37,42.91,1
822.palm_s-atmos-6227B,bw3200_xpt,1.5058,100.0,49.65,1
822.palm_s-atmos-6227B,bw3200_xpt_pythia,1.76719,45.08,8.39,1
823.llvm_s-dagcombiner_0002-14B,bw3200_normal,0.71033,92.17,88.52,1
823.llvm_s-dagcombiner_0002-14B,bw3200_normal_pythia,0.71127,81.43,42.51,1
823.llvm_s-dagcombiner_0002-14B,bw3200_xpt,0.68583,98.19,8.49,1
823.llvm_s-dagcombiner_0002-14B,bw3200_xpt_pythia,0.70483,76.49,0.1,1
823.llvm_s-dagcombiner_0002-4B,bw3200_normal,0.73349,94.05,96.06,1
823.llvm_s-dagcombiner_0002-4B,bw3200_normal_pythia,0.80076,81.1,76.29,1
823.llvm_s-dagcombiner_0002-4B,bw3200_xpt,0.68961,98.85,18.86,1
823.llvm_s-dagcombiner_0002-4B,bw3200_xpt_pythia,0.78558,86.13,3.44,1
823.llvm_s-dagcombiner_0006-4B,bw3200_normal,0.73508,94.16,95.84,1
823.llvm_s-dagcombiner_0006-4B,bw3200_normal_pythia,0.80424,80.54,75.36,1
823.llvm_s-dagcombiner_0006-4B,bw3200_xpt,0.69083,98.8,18.8,1
823.llvm_s-dagcombiner_0006-4B,bw3200_xpt_pythia,0.79132,81.77,4.31,1
823.llvm_s-etf_inst3_0005-11B,bw3200_normal,0.75974,96.57,97.22,1
823.llvm_s-etf_inst3_0005-11B,bw3200_normal_pythia,0.8182,85.29,64.99,1
823.llvm_s-etf_inst3_0005-11B,bw3200_xpt,0.71745,99.12,19.23,1
823.llvm_s-etf_inst3_0005-11B,bw3200_xpt_pythia,0.80458,56.2,0.2,1
823.llvm_s-etf_inst3_0005-17B,bw3200_normal,0.95817,95.09,95.89,1
823.llvm_s-etf_inst3_0005-17B,bw3200_normal_pythia,0.98007,82.16,73.25,1
823.llvm_s-etf_inst3_0005-17B,bw3200_xpt,0.92423,98.42,16.42,1
823.llvm_s-etf_inst3_0005-17B,bw3200_xpt_pythia,0.95394,41.16,0.46,1
823.llvm_s-etf_inst3_0011-10B,bw3200_normal,1.20999,97.54,99.26,1
823.llvm_s-etf_inst3_0011-10B,bw3200_normal_pythia,1.27951,89.57,75.02,1
823.llvm_s-etf_inst3_0011-10B,bw3200_xpt,1.15407,99.99,20.12,1
823.llvm_s-etf_inst3_0011-10B,bw3200_xpt_pythia,1.24776,26.61,0.09,1
823.llvm_s-etf_inst3_0011-14B,bw3200_normal,0.764,94.78,97.15,1
823.llvm_s-etf_inst3_0011-14B,bw3200_normal_pythia,0.81331,82.48,70.87,1
823.llvm_s-etf_inst3_0011-14B,bw3200_xpt,0.71909,98.27,12.42,1
823.llvm_s-etf_inst3_0011-14B,bw3200_xpt_pythia,0.7809,51.18,0.19,1
823.llvm_s-etf_inst3_0011-8B,bw3200_normal,0.62896,95.41,97.43,1
823.llvm_s-etf_inst3_0011-8B,bw3200_normal_pythia,0.72133,83.29,73.29,1
823.llvm_s-etf_inst3_0011-8B,bw3200_xpt,0.59499,99.42,21.06,1
823.llvm_s-etf_inst3_0011-8B,bw3200_xpt_pythia,0.69974,29.82,0.17,1
823.llvm_s-generic_cpu_exec_6_0012-25B,bw3200_normal,0.60279,95.49,96.05,1
823.llvm_s-generic_cpu_exec_6_0012-25B,bw3200_normal_pythia,0.65503,81.06,73.35,1
823.llvm_s-generic_cpu_exec_6_0012-25B,bw3200_xpt,0.55935,98.27,14.35,1
823.llvm_s-generic_cpu_exec_6_0012-25B,bw3200_xpt_pythia,0.62436,46.32,0.15,1
823.llvm_s-grid_tools_0008-19B,bw3200_normal,0.87289,93.47,97.55,1
823.llvm_s-grid_tools_0008-19B,bw3200_normal_pythia,0.92144,80.6,83.62,1
823.llvm_s-grid_tools_0008-19B,bw3200_xpt,0.83149,98.03,9.96,1
823.llvm_s-grid_tools_0008-19B,bw3200_xpt_pythia,0.88685,49.79,0.66,1
823.llvm_s-grid_tools_dof_handlers_0009-11B,bw3200_normal,0.80683,97.1,99.72,1
823.llvm_s-grid_tools_dof_handlers_0009-11B,bw3200_normal_pythia,0.86439,81.51,77.81,1
823.llvm_s-grid_tools_dof_handlers_0009-11B,bw3200_xpt,0.747,99.24,15.72,1
823.llvm_s-grid_tools_dof_handlers_0009-11B,bw3200_xpt_pythia,0.82483,93.59,4.85,1
823.llvm_s-insn_recog_0005-10B,bw3200_normal,0.89578,98.81,99.54,1
823.llvm_s-insn_recog_0005-10B,bw3200_normal_pythia,0.95855,88.83,69.72,1
823.llvm_s-insn_recog_0005-10B,bw3200_xpt,0.84713,99.43,18.03,1
823.llvm_s-insn_recog_0005-10B,bw3200_xpt_pythia,0.93527,55.51,0.25,1
823.llvm_s-insn_recog_0005-14B,bw3200_normal,0.57815,96.18,98.62,1
823.llvm_s-insn_recog_0005-14B,bw3200_normal_pythia,0.69504,86.28,79.24,1
823.llvm_s-insn_recog_0005-14B,bw3200_xpt,0.54005,99.54,19.77,1
823.llvm_s-insn_recog_0005-14B,bw3200_xpt_pythia,0.66902,56.67,0.89,1
823.llvm_s-insn_recog_0005-15B,bw3200_normal,1.24182,94.0,97.04,1
823.llvm_s-insn_recog_0005-15B,bw3200_normal_pythia,1.30312,84.59,65.97,1
823.llvm_s-insn_recog_0005-15B,bw3200_xpt,1.20353,99.0,21.08,1
823.llvm_s-insn_recog_0005-15B,bw3200_xpt_pythia,1.28886,37.76,0.83,1
823.llvm_s-insn_recog_0005-26B,bw3200_normal,1.22322,98.96,98.62,1
823.llvm_s-insn_recog_0005-26B,bw3200_normal_pythia,1.2585,85.48,56.1,1
823.llvm_s-insn_recog_0005-26B,bw3200_xpt,1.18237,99.66,32.58,1
823.llvm_s-insn_recog_0005-26B,bw3200_xpt_pythia,1.24631,46.76,2.2,1
823.llvm_s-inst_constrs_3_0017-27B,bw3200_normal,1.17441,98.22,96.71,1
823.llvm_s-inst_constrs_3_0017-27B,bw3200_normal_pythia,1.18301,81.21,62.65,1
823.llvm_s-inst_constrs_3_0017-27B,bw3200_xpt,1.13408,99.82,37.43,1
823.llvm_s-inst_constrs_3_0017-27B,bw3200_xpt_pythia,1.15841,37.0,2.19,1
823.llvm_s-inst_constrs_3_0017-35B,bw3200_normal,1.32428,98.66,99.76,1
823.llvm_s-inst_constrs_3_0017-35B,bw3200_normal_pythia,1.39614,91.91,70.97,1
823.llvm_s-inst_constrs_3_0017-35B,bw3200_xpt,1.26922,99.99,20.82,1
823.llvm_s-inst_constrs_3_0017-35B,bw3200_xpt_pythia,1.35981,40.35,0.01,1
823.llvm_s-matrix_free_0013-7B,bw3200_normal,0.65085,94.02,97.14,1
823.llvm_s-matrix_free_0013-7B,bw3200_normal_pythia,0.70901,80.73,83.94,1
823.llvm_s-matrix_free_0013-7B,bw3200_xpt,0.61147,99.14,15.7,1
823.llvm_s-matrix_free_0013-7B,bw3200_xpt_pythia,0.68885,48.34,0.29,1
823.llvm_s-matrix_free_0019-11B,bw3200_normal,0.86563,94.79,98.58,1
823.llvm_s-matrix_free_0019-11B,bw3200_normal_pythia,0.89843,86.25,88.32,1
823.llvm_s-matrix_free_0019-11B,bw3200_xpt,0.83186,98.47,8.33,1
823.llvm_s-matrix_free_0019-11B,bw3200_xpt_pythia,0.86973,65.2,0.69,1
823.llvm_s-matrix_free_0019-7B,bw3200_normal,0.66459,94.04,97.13,1
823.llvm_s-matrix_free_0019-7B,bw3200_normal_pythia,0.72519,80.95,81.59,1
823.llvm_s-matrix_free_0019-7B,bw3200_xpt,0.62591,99.09,15.93,1
823.llvm_s-matrix_free_0019-7B,bw3200_xpt_pythia,0.70723,57.55,0.45,1
823.llvm_s-modelsmodule_0004-24B,bw3200_normal,1.07621,98.06,99.85,1
823.llvm_s-modelsmodule_0004-24B,bw3200_normal_pythia,1.13515,83.51,75.09,1
823.llvm_s-modelsmodule_0004-24B,bw3200_xpt,1.02885,99.98,18.48,1
823.llvm_s-modelsmodule_0004-24B,bw3200_xpt_pythia,1.11081,33.58,0.06,1
823.llvm_s-modelsmodule_0010-23B,bw3200_normal,1.28856,97.29,99.61,1
823.llvm_s-modelsmodule_0010-23B,bw3200_normal_pythia,1.34193,85.77,70.35,1
823.llvm_s-modelsmodule_0010-23B,bw3200_xpt,1.23411,99.96,18.13,1
823.llvm_s-modelsmodule_0010-23B,bw3200_xpt_pythia,1.3064,45.55,0.21,1
823.llvm_s-particle_handler_0015-13B,bw3200_normal,1.15609,95.15,97.24,1
823.llvm_s-particle_handler_0015-13B,bw3200_normal_pythia,1.19149,77.53,64.87,1
823.llvm_s-particle_handler_0015-13B,bw3200_xpt,1.11388,98.88,28.25,1
823.llvm_s-particle_handler_0015-13B,bw3200_xpt_pythia,1.17172,34.86,1.19,1
823.llvm_s-particle_handler_0015-5B,bw3200_normal,0.94695,96.3,98.88,1
823.llvm_s-particle_handler_0015-5B,bw3200_normal_pythia,0.9664,78.99,71.54,1
823.llvm_s-particle_handler_0015-5B,bw3200_xpt,0.90446,98.57,12.26,1
823.llvm_s-particle_handler_0015-5B,bw3200_xpt_pythia,0.947,48.77,0.09,1
823.llvm_s-particle_handler_0018-13B,bw3200_normal,1.14858,94.31,96.03,1
823.llvm_s-particle_handler_0018-13B,bw3200_normal_pythia,1.18137,77.76,67.76,1
823.llvm_s-particle_handler_0018-13B,bw3200_xpt,1.10947,98.94,25.61,1
823.llvm_s-particle_handler_0018-13B,bw3200_xpt_pythia,1.14819,35.23,1.28,1
823.llvm_s-particle_handler_0018-5B,bw3200_normal,0.94908,96.33,98.9,1
823.llvm_s-particle_handler_0018-5B,bw3200_normal_pythia,0.97011,78.96,71.55,1
823.llvm_s-particle_handler_0018-5B,bw3200_xpt,0.90671,98.6,12.1,1
823.llvm_s-particle_handler_0018-5B,bw3200_xpt_pythia,0.94534,33.72,0.27,1
823.llvm_s-particle_handler_0018-8B,bw3200_normal,0.65908,92.99,98.21,1
823.llvm_s-particle_handler_0018-8B,bw3200_normal_pythia,0.70173,79.27,78.51,1
823.llvm_s-particle_handler_0018-8B,bw3200_xpt,0.59996,98.0,10.95,1
823.llvm_s-particle_handler_0018-8B,bw3200_xpt_pythia,0.66444,93.37,1.72,1
823.llvm_s-passbuilderpipelines_0003-2B,bw3200_normal,0.8528,90.92,91.57,1
823.llvm_s-passbuilderpipelines_0003-2B,bw3200_normal_pythia,0.89998,77.7,75.04,1
823.llvm_s-passbuilderpipelines_0003-2B,bw3200_xpt,0.80583,96.62,13.42,1
823.llvm_s-passbuilderpipelines_0003-2B,bw3200_xpt_pythia,0.8741,83.37,3.72,1
823.llvm_s-selectiondagbuilder_0007-4B,bw3200_normal,0.69285,91.42,92.31,1
823.llvm_s-selectiondagbuilder_0007-4B,bw3200_normal_pythia,0.70016,76.25,63.66,1
823.llvm_s-selectiondagbuilder_0007-4B,bw3200_xpt,0.66045,97.65,13.21,1
823.llvm_s-selectiondagbuilder_0007-4B,bw3200_xpt_pythia,0.68698,89.16,1.69,1
823.llvm_s-standardinstrumentations_0014-2B,bw3200_normal,0.91618,92.2,93.5,1
823.llvm_s-standardinstrumentations_0014-2B,bw3200_normal_pythia,0.98029,78.07,74.26,1
823.llvm_s-standardinstrumentations_0014-2B,bw3200_xpt,0.87203,97.34,17.7,1
823.llvm_s-standardinstrumentations_0014-2B,bw3200_xpt_pythia,0.96078,80.59,3.73,1
829.abc_s-bitcoin-289B,bw3200_normal,1.6987,100.0,100.0,1
829.abc_s-bitcoin-289B,bw3200_normal_pythia,1.55349,88.74,60.01,1
829.abc_s-bitcoin-289B,bw3200_xpt,1.65872,100.0,48.46,1
829.abc_s-bitcoin-289B,bw3200_xpt_pythia,1.56396,NaN,0.0,1
829.abc_s-bitcoin-359B,bw3200_normal,0.23303,100.0,100.0,1
829.abc_s-bitcoin-359B,bw3200_normal_pythia,0.35238,95.02,58.37,1
829.abc_s-bitcoin-359B,bw3200_xpt,0.2147,100.0,46.79,1
829.abc_s-bitcoin-359B,bw3200_xpt_pythia,0.35015,71.03,0.11,1
829.abc_s-bitcoin-645B,bw3200_normal,1.15994,95.92,95.88,1
829.abc_s-bitcoin-645B,bw3200_normal_pythia,1.19639,85.44,84.15,1
829.abc_s-bitcoin-645B,bw3200_xpt,1.1232,98.66,7.63,1
829.abc_s-bitcoin-645B,bw3200_xpt_pythia,1.16708,85.08,1.05,1
829.abc_s-bitcoin-750B,bw3200_normal,0.81844,99.87,100.0,1
829.abc_s-bitcoin-750B,bw3200_normal_pythia,0.84766,98.6,95.05,1
829.abc_s-bitcoin-750B,bw3200_xpt,0.77852,100.0,6.56,1
829.abc_s-bitcoin-750B,bw3200_xpt_pythia,0.81303,NaN,0.0,1
829.abc_s-ethernet_fraig-12B,bw3200_normal,1.19454,96.27,97.46,1
829.abc_s-ethernet_fraig-12B,bw3200_normal_pythia,1.3287,86.71,75.2,1
829.abc_s-ethernet_fraig-12B,bw3200_xpt,1.16598,99.06,22.67,1
829.abc_s-ethernet_fraig-12B,bw3200_xpt_pythia,1.31037,59.88,0.72,1
829.abc_s-ethernet_fraig-186B,bw3200_normal,0.90365,87.44,85.66,1
829.abc_s-ethernet_fraig-186B,bw3200_normal_pythia,0.93856,80.94,67.06,1
829.abc_s-ethernet_fraig-186B,bw3200_xpt,0.87089,94.49,9.22,1
829.abc_s-ethernet_fraig-186B,bw3200_xpt_pythia,0.91827,62.62,2.75,1
834.vpr_s-sparct1_place-411B,bw3200_normal,0.52421,73.64,57.65,1
834.vpr_s-sparct1_place-411B,bw3200_normal_pythia,0.5553,64.37,41.0,1
834.vpr_s-sparct1_place-411B,bw3200_xpt,0.50498,97.11,0.07,1
834.vpr_s-sparct1_place-411B,bw3200_xpt_pythia,0.54355,52.38,0.0,1
834.vpr_s-wb_conmax_place-461B,bw3200_normal,1.06329,100.0,100.0,1
834.vpr_s-wb_conmax_place-461B,bw3200_normal_pythia,1.33159,78.18,53.39,1
834.vpr_s-wb_conmax_place-461B,bw3200_xpt,1.0062,100.0,49.84,1
834.vpr_s-wb_conmax_place-461B,bw3200_xpt_pythia,1.32649,36.35,0.03,1
834.vpr_s-wb_conmax_route-461B,bw3200_normal,1.06396,100.0,100.0,1
834.vpr_s-wb_conmax_route-461B,bw3200_normal_pythia,1.33193,78.2,53.89,1
834.vpr_s-wb_conmax_route-461B,bw3200_xpt,1.00677,100.0,49.84,1
834.vpr_s-wb_conmax_route-461B,bw3200_xpt_pythia,1.32678,38.53,0.04,1
846.minizinc_s-yumi_dynamic-118B,bw3200_normal,0.48417,92.65,90.73,1
846.minizinc_s-yumi_dynamic-118B,bw3200_normal_pythia,0.53381,81.8,72.27,1
846.minizinc_s-yumi_dynamic-118B,bw3200_xpt,0.46557,95.89,13.62,1
846.minizinc_s-yumi_dynamic-118B,bw3200_xpt_pythia,0.52782,42.02,0.52,1
846.minizinc_s-yumi_dynamic-119B,bw3200_normal,0.48691,93.25,90.54,1
846.minizinc_s-yumi_dynamic-119B,bw3200_normal_pythia,0.52632,81.87,71.28,1
846.minizinc_s-yumi_dynamic-119B,bw3200_xpt,0.46899,96.27,13.08,1
846.minizinc_s-yumi_dynamic-119B,bw3200_xpt_pythia,0.52169,38.35,0.45,1
846.minizinc_s-yumi_dynamic-256B,bw3200_normal,0.33383,92.39,85.29,1
846.minizinc_s-yumi_dynamic-256B,bw3200_normal_pythia,0.3606,82.51,58.81,1
846.minizinc_s-yumi_dynamic-256B,bw3200_xpt,0.3214,94.35,20.95,1
846.minizinc_s-yumi_dynamic-256B,bw3200_xpt_pythia,0.3555,29.15,0.27,1
846.minizinc_s-yumi_dynamic-40B,bw3200_normal,0.59159,81.09,70.93,1
846.minizinc_s-yumi_dynamic-40B,bw3200_normal_pythia,0.56136,73.65,53.49,1
846.minizinc_s-yumi_dynamic-40B,bw3200_xpt,0.58155,89.41,1.57,1
846.minizinc_s-yumi_dynamic-40B,bw3200_xpt_pythia,0.55234,53.11,0.12,1
849.fotonik3d_s-default-11846B,bw3200_normal,0.68419,100.0,100.0,1
849.fotonik3d_s-default-11846B,bw3200_normal_pythia,0.96647,82.27,51.2,1
849.fotonik3d_s-default-11846B,bw3200_xpt,0.66459,100.0,47.2,1
849.fotonik3d_s-default-11846B,bw3200_xpt_pythia,0.96675,NaN,0.0,1
849.fotonik3d_s-default-1927B,bw3200_normal,0.58599,100.0,100.0,1
849.fotonik3d_s-default-1927B,bw3200_normal_pythia,0.58942,99.46,99.91,1
849.fotonik3d_s-default-1927B,bw3200_xpt,0.58681,100.0,46.26,1
849.fotonik3d_s-default-1927B,bw3200_xpt_pythia,0.58963,99.39,45.54,1
849.fotonik3d_s-default-2571B,bw3200_normal,0.58833,100.0,100.0,1
849.fotonik3d_s-default-2571B,bw3200_normal_pythia,0.97817,98.31,62.69,1
849.fotonik3d_s-default-2571B,bw3200_xpt,0.56752,100.0,48.44,1
849.fotonik3d_s-default-2571B,bw3200_xpt_pythia,0.97387,NaN,0.0,1
849.fotonik3d_s-default-7623B,bw3200_normal,0.58552,100.0,100.0,1
849.fotonik3d_s-default-7623B,bw3200_normal_pythia,0.58892,99.48,99.91,1
849.fotonik3d_s-default-7623B,bw3200_xpt,0.58627,100.0,46.3,1
849.fotonik3d_s-default-7623B,bw3200_xpt_pythia,0.58896,99.42,45.56,1
853.ns3_s-tcp_validation-187B,bw3200_normal,0.13303,72.32,51.71,1
853.ns3_s-tcp_validation-187B,bw3200_normal_pythia,0.12641,74.51,39.11,1
853.ns3_s-tcp_validation-187B,bw3200_xpt,0.13334,76.93,18.62,1
853.ns3_s-tcp_validation-187B,bw3200_xpt_pythia,0.12601,58.75,14.24,1
854.graph500_s-bfs-1217B,bw3200_normal,0.08215,86.34,99.65,1
854.graph500_s-bfs-1217B,bw3200_normal_pythia,0.08198,93.75,99.82,1
854.graph500_s-bfs-1217B,bw3200_xpt,0.08118,100.0,3.58,1
854.graph500_s-bfs-1217B,bw3200_xpt_pythia,0.08085,100.0,0.0,1
854.graph500_s-bfs-3313B,bw3200_normal,0.54608,83.02,73.89,1
854.graph500_s-bfs-3313B,bw3200_normal_pythia,0.52695,81.47,91.65,1
854.graph500_s-bfs-3313B,bw3200_xpt,0.54704,100.0,12.99,1
854.graph500_s-bfs-3313B,bw3200_xpt_pythia,0.5414,NaN,0.0,1
865.roms_s-benchmark3-2365B,bw3200_normal,0.31854,98.84,98.05,1
865.roms_s-benchmark3-2365B,bw3200_normal_pythia,0.32322,89.4,72.68,1
865.roms_s-benchmark3-2365B,bw3200_xpt,0.31623,99.31,43.35,1
865.roms_s-benchmark3-2365B,bw3200_xpt_pythia,0.32441,59.81,10.03,1
865.roms_s-benchmark3-2540B,bw3200_normal,0.21935,99.27,99.05,1
865.roms_s-benchmark3-2540B,bw3200_normal_pythia,0.22239,79.08,83.99,1
865.roms_s-benchmark3-2540B,bw3200_xpt,0.2164,99.59,43.95,1
865.roms_s-benchmark3-2540B,bw3200_xpt_pythia,0.22717,69.79,24.25,1
865.roms_s-benchmark3-3753B,bw3200_normal,1.08468,99.98,99.97,1
865.roms_s-benchmark3-3753B,bw3200_normal_pythia,1.27536,81.8,63.04,1
865.roms_s-benchmark3-3753B,bw3200_xpt,1.05939,99.98,45.41,1
865.roms_s-benchmark3-3753B,bw3200_xpt_pythia,1.27763,71.18,12.59,1
865.roms_s-benchmark3-7363B,bw3200_normal,0.46675,93.69,86.68,1
865.roms_s-benchmark3-7363B,bw3200_normal_pythia,0.38685,77.17,55.57,1
865.roms_s-benchmark3-7363B,bw3200_xpt,0.47125,95.99,37.94,1
865.roms_s-benchmark3-7363B,bw3200_xpt_pythia,0.38992,68.05,17.35,1
867.nest_s-microcircuit-2574B,bw3200_normal,0.15519,97.98,99.75,1
867.nest_s-microcircuit-2574B,bw3200_normal_pythia,0.16759,98.04,96.71,1
867.nest_s-microcircuit-2574B,bw3200_xpt,0.13906,100.0,4.96,1
867.nest_s-microcircuit-2574B,bw3200_xpt_pythia,0.15137,48.04,0.0,1
867.nest_s-microcircuit-9846B,bw3200_normal,0.25436,98.91,99.55,1
867.nest_s-microcircuit-9846B,bw3200_normal_pythia,0.28848,97.51,94.74,1
867.nest_s-microcircuit-9846B,bw3200_xpt,0.23085,100.0,3.77,1
867.nest_s-microcircuit-9846B,bw3200_xpt_pythia,0.26505,66.13,0.0,1
881.neutron_s-rsbench_history-421B,bw3200_normal,1.01841,99.95,99.99,1
881.neutron_s-rsbench_history-421B,bw3200_normal_pythia,1.01322,98.55,99.03,1
881.neutron_s-rsbench_history-421B,bw3200_xpt,0.95743,100.0,0.0,1
881.neutron_s-rsbench_history-421B,bw3200_xpt_pythia,0.95261,NaN,0.0,1
881.neutron_s-xsbench_event_unionized-1137B,bw3200_normal,1.96143,99.7,98.92,1
881.neutron_s-xsbench_event_unionized-1137B,bw3200_normal_pythia,2.06593,83.47,45.4,1
881.neutron_s-xsbench_event_unionized-1137B,bw3200_xpt,1.94961,98.16,49.49,1
881.neutron_s-xsbench_event_unionized-1137B,bw3200_xpt_pythia,2.0694,84.79,5.21,1
708.sqlite_r-cte_size2000-233B,bw3200_pcless9,1.08686,100.0,100.0,1
708.sqlite_r-cte_size2000-233B,bw3200_pcless9_pythia,1.87985,49.16,93.44,1
708.sqlite_r-fp_size1000-424B,bw3200_pcless9,0.50672,99.65,100.0,1
708.sqlite_r-fp_size1000-424B,bw3200_pcless9_pythia,0.58428,74.15,100.0,1
708.sqlite_r-main_size2000-136B,bw3200_pcless9,0.8705,91.8,96.81,1
708.sqlite_r-main_size2000-136B,bw3200_pcless9_pythia,0.89473,89.98,93.75,1
708.sqlite_r-main_size2000-499B,bw3200_pcless9,1.12179,83.82,99.97,1
708.sqlite_r-main_size2000-499B,bw3200_pcless9_pythia,1.13809,82.79,99.83,1
708.sqlite_r-main_size2000-556B,bw3200_pcless9,1.12778,83.6,99.98,1
708.sqlite_r-main_size2000-556B,bw3200_pcless9_pythia,1.14382,82.31,99.85,1
709.cactus_r-shifted_gauge_wave-19B,bw3200_pcless9,0.91196,91.23,98.41,1
709.cactus_r-shifted_gauge_wave-19B,bw3200_pcless9_pythia,0.92087,57.59,28.56,1
709.cactus_r-shifted_gauge_wave-26B,bw3200_pcless9,0.83076,93.98,97.89,1
709.cactus_r-shifted_gauge_wave-26B,bw3200_pcless9_pythia,0.88312,54.74,27.82,1
709.cactus_r-shifted_gauge_wave-27B,bw3200_pcless9,0.30984,99.09,99.9,1
709.cactus_r-shifted_gauge_wave-27B,bw3200_pcless9_pythia,0.32403,72.05,71.67,1
709.cactus_r-shifted_gauge_wave-824B,bw3200_pcless9,0.91175,91.59,98.99,1
709.cactus_r-shifted_gauge_wave-824B,bw3200_pcless9_pythia,0.92116,57.59,26.24,1
709.cactus_r-shifted_gauge_wave-8B,bw3200_pcless9,0.70886,88.4,93.69,1
709.cactus_r-shifted_gauge_wave-8B,bw3200_pcless9_pythia,0.86734,59.5,33.43,1
721.gcc_r-gcc_pp_O2_fpic-309B,bw3200_pcless9,0.57595,82.33,86.09,1
721.gcc_r-gcc_pp_O2_fpic-309B,bw3200_pcless9_pythia,0.66355,56.04,27.73,1
721.gcc_r-ref32_O3_inline12000-113B,bw3200_pcless9,0.34388,91.63,99.56,1
721.gcc_r-ref32_O3_inline12000-113B,bw3200_pcless9_pythia,0.40053,62.31,81.95,1
721.gcc_r-ref32_O3_inline12000-390B,bw3200_pcless9,0.35958,95.02,99.28,1
721.gcc_r-ref32_O3_inline12000-390B,bw3200_pcless9_pythia,0.44468,63.62,56.89,1
721.gcc_r-ref32_O3_inline12000-41B,bw3200_pcless9,0.60043,86.75,96.39,1
721.gcc_r-ref32_O3_inline12000-41B,bw3200_pcless9_pythia,0.71655,64.15,48.98,1
722.palm_r-atmos-1670B,bw3200_pcless9,1.36857,95.07,100.0,1
722.palm_r-atmos-1670B,bw3200_pcless9_pythia,1.58776,55.17,9.91,1
722.palm_r-atmos-334B,bw3200_pcless9,1.14751,99.87,99.95,1
722.palm_r-atmos-334B,bw3200_pcless9_pythia,1.28971,82.11,87.89,1
723.llvm_r-codegen-388B,bw3200_pcless9,0.61903,97.22,97.86,1
723.llvm_r-codegen-388B,bw3200_pcless9_pythia,0.61717,74.76,97.45,1
727.cppcheck_r-738_diamond-320B,bw3200_pcless9,1.55395,93.34,96.96,1
727.cppcheck_r-738_diamond-320B,bw3200_pcless9_pythia,1.55321,53.65,17.02,1
727.cppcheck_r-738_diamond-4B,bw3200_pcless9,1.46582,99.37,99.86,1
727.cppcheck_r-738_diamond-4B,bw3200_pcless9_pythia,1.58757,61.33,45.57,1
727.cppcheck_r-738_diamond-63B,bw3200_pcless9,1.54798,92.98,96.99,1
727.cppcheck_r-738_diamond-63B,bw3200_pcless9_pythia,1.54864,53.53,25.86,1
727.cppcheck_r-747_dealii-218B,bw3200_pcless9,0.86725,99.4,99.62,1
727.cppcheck_r-747_dealii-218B,bw3200_pcless9_pythia,0.92539,69.6,86.35,1
