TraceName,ExpName,ipc,precision,recall,Filter
834.vpr_s-wb_conmax_place-461B,bw3200_pythia,1.32659,0,0,1
867.nest_s-microcircuit-9846B,bw3200_pythia,0.26507,0,0,1
736.ocio_r-heavy_transform-65B,bw3200_pythia,1.23309,0,0,1
727.cppcheck_r-747_dealii-3B,bw3200_pythia,0.76693,0,0,1
853.ns3_s-tcp_validation-187B,bw3200_pythia,0.12636,0,0,1
721.gcc_r-ref32_O3_inline12000-113B,bw3200_pythia,0.38182,0,0,1
749.fotonik3d_r-default-45B,bw3200_pythia,0.3604,0,0,1
734.vpr_r-jpeg_route-49B,bw3200_pythia,1.12158,0,0,1
765.roms_r-benchmark2-985B,bw3200_pythia,0.32904,0,0,1
834.vpr_s-sparct1_place-411B,bw3200_pythia,0.54349,0,0,1
846.minizinc_s-yumi_dynamic-119B,bw3200_pythia,0.52085,0,0,1
727.cppcheck_r-770_7z-38B,bw3200_pythia,1.20226,0,0,1
865.roms_s-benchmark3-3753B,bw3200_pythia,1.28085,0,0,1
823.llvm_s-insn_recog_0005-10B,bw3200_pythia,0.95558,0,0,1
811.tealeaf_s-default-16461B,sens_stride_pythia,1.60518,0,0,1
823.llvm_s-particle_handler_0015-13B,sens_stride_pythia,1.18767,0,0,1
737.gmsh_r-mediterranean-149B,sens_stride_pythia,2.26362,0,0,1
822.palm_s-atmos-6227B,sens_stride_pythia,1.77793,0,0,1
727.cppcheck_r-770_7z-57B,sens_stride_pythia,1.36761,0,0,1
737.gmsh_r-torus-74B,sens_stride_pythia,0.83793,0,0,1
820.cloverleaf_s-default-12184B,sens_stride_pythia,2.00499,0,0,1
727.cppcheck_r-747_dealii-21B,sens_stride_pythia,1.06942,0,0,1
721.gcc_r-ref32_O3_inline12000-41B,sens_stride_pythia,0.74123,0,0,1
811.tealeaf_s-default-34631B,sens_stride_pythia,1.55676,0,0,1
829.abc_s-bitcoin-289B,sens_stride_pythia,1.54122,0,0,1
823.llvm_s-etf_inst3_0011-8B,sens_stride_pythia,0.72,0,0,1
846.minizinc_s-yumi_dynamic-256B,sens_stride_pythia,0.35698,0,0,1
823.llvm_s-dagcombiner_0002-14B,sens_stride_pythia,0.70757,0,0,1
849.fotonik3d_s-default-2571B,sens_stride_pythia,1.03583,0,0,1
823.llvm_s-matrix_free_0019-11B,sens_stride_pythia,0.87236,0,0,1
829.abc_s-ethernet_fraig-12B,sens_stride_pythia,1.34819,0,0,1
823.llvm_s-etf_inst3_0005-11B,sens_stride_pythia,0.81489,0,0,1
809.cactus_s-shifted_gauge_wave-6972B,sens_stride_pythia,0.73286,0,0,1
729.abc_r-mcml-19B,sens_stride_pythia,0.57176,0,0,1
737.gmsh_r-mediterranean-160B,sens_stride_pythia,2.25262,0,0,1
722.palm_r-atmos-1670B,sens_stride_pythia,1.5998,0,0,1
736.ocio_r-lut1d_halfdom-43B,sens_stride_pythia,1.58833,0,0,1
823.llvm_s-standardinstrumentations_0014-2B,sens_stride_pythia,0.96502,0,0,1
823.llvm_s-insn_recog_0005-15B,sens_stride_pythia,1.29072,0,0,1
849.fotonik3d_s-default-7623B,sens_stride_pythia,0.55198,0,0,1
820.cloverleaf_s-default-2345B,sens_stride_pythia,0.9271,0,0,1
865.roms_s-benchmark3-2365B,sens_stride_pythia,0.34442,0,0,1
823.llvm_s-matrix_free_0013-7B,sens_stride_pythia,0.70535,0,0,1
821.gcc_s-lz4_0002-39B,sens_stride_pythia,0.82461,0,0,1
854.graph500_s-bfs-1217B,sens_stride_pythia,0.03675,0,0,1
737.gmsh_r-gasdis-121B,sens_stride_pythia,1.28471,0,0,1
